H2_mean,CO_mean,C2H4_mean,C2H2_mean,H2_median,CO_median,C2H4_median,C2H2_median,H2_cumsum,CO_cumsum,C2H4_cumsum,C2H2_cumsum,H2_std,CO_std,C2H4_std,C2H2_std,H2_max,CO_max,C2H4_max,C2H2_max,H2_log+1,CO_log+1,C2H4_log+1,C2H2_log+1,H2_log-1,CO_log-1,C2H4_log-1,C2H2_log-1,H2_cummax,CO_cummax,C2H4_cummax,C2H2_cummax,H2_cumprod,CO_cumprod,C2H4_cumprod,C2H2_cumprod,H2_sum,CO_sum,C2H4_sum,C2H2_sum,H2_log10,CO_log10,C2H4_log10,C2H2_log10,H2_sqrt,CO_sqrt,C2H4_sqrt,C2H2_sqrt,H2_square,CO_square,C2H4_square,C2H2_square,label
0.0019709850313140292,0.019852917351235715,0.00689519240775593,0.0003481150141552911,0.00190920237769995,0.0197282406785,0.00675787122024995,0.00034739107655,0.375715093575272,3.8599566656363256,1.4115050914638911,0.07042514424753414,0.0003355863855243862,0.0026861865693487224,0.000363575429342541,2.4688057118290002e-05,0.0028289327513999,0.02611482812,0.0079498460635,0.00041478232005,0.0019689892436327524,0.01965496032591101,0.006871464264230933,0.0003480541323722633,0.001542306949250923,0.016273286201319345,0.006512946219632998,0.0003140392243106923,0.0019709850313140292,0.01987442138285238,0.006898714431424264,0.0003481150141552911,0.375715093575272,3.8599566656363256,1.4115050914638911,0.07042514424753414,0.8278137131518931,8.338225287518997,2.895980811257491,0.14620830594522238,0.0008283655499237285,0.008484446932554958,0.002925033773901837,0.00015084382822437388,0.043694419133563436,0.14045725000812387,0.08220627224703321,0.018638430052582255,3.645054591753003e-06,0.00038920360642344496,4.566882406463074e-05,1.2068056246356437e-07,794
0.0025368452416528403,0.0025666091618631245,0.00820004718307285,0.00029342818903981834,0.002517665247,0.003022878238,0.00797639252035,0.00028717845348,0.5363868972715724,0.4398473684598697,1.657684805858036,0.057117482782646764,6.901081143553841e-05,0.0008944239321642772,0.0006216188155437655,3.951348489449617e-05,0.0026354368044,0.003964228176,0.0100271074,0.0003917239702799,0.0025336305179036412,0.002562923888951549,0.008166419940748031,0.0002933843690792093,0.0024404035391723225,0.0009859571877491727,0.007553092943445081,0.00024464966898894133,0.002597866718077864,0.002604104173745031,0.008203412897198547,0.0002934285605141045,0.5363868972715724,0.4398473684598697,1.657684805858036,0.057117482782646764,1.0654750014941925,1.0779758479825128,3.444019816890595,0.1232398393967237,0.0010920340120848678,0.0013108390814345226,0.0034503607618104337,0.00012470211264100855,0.050176341344484995,0.05498070785898941,0.08931065155147952,0.016946339958923376,6.338638459919308e-06,9.137792857788711e-06,6.36228389085437e-05,8.247148192134407e-08,730
0.001788963363987362,0.005601140074962366,0.002109728303623077,0.00036704895195340697,0.0014913252746500002,0.0053823186307,0.00165320852014995,0.00035043274451,0.3141994076924039,1.0095304077110818,0.34206689474610685,0.07347688006575297,0.000575557959272089,0.0014794466803197887,0.0010389939936726537,3.7073820909799646e-05,0.0032936399215999,0.0095166046453999,0.0053615581298,0.00048238120569,0.0017872004980783633,0.00558443316881571,0.002106970342551031,0.0003669809208968306,0.0012819312769782123,0.0032245211585951628,0.001118030030539058,0.0003275715583383811,0.0017893148903847442,0.005601140074962366,0.00213729423942186,0.0003672021180172448,0.3141994076924039,1.0095304077110818,0.34206689474610685,0.07347688006575297,0.751364612874692,2.352478831484193,0.8860858875216926,0.1541605598204308,0.0006471918701009481,0.0023312431469444837,0.0007173865061773249,0.0001521643470909115,0.03861767619452007,0.07336428673193232,0.04065966636923433,0.018719848943776637,2.2240532222294785e-06,2.896935519904362e-05,2.733098747640069e-06,1.2280310846992526e-07,518
0.0012841821631242928,0.014253556435628785,0.005080429254868324,0.00010084710899977411,0.00119631113865,0.012468594747,0.0051181654343999995,9.22652498305e-05,0.23870614997478617,2.4712883306963924,1.0830417032772375,0.019345686058741027,0.00027717110353763056,0.004666357734056452,0.00014711083363374243,2.0773564474162317e-05,0.0019917363793,0.0258413249069999,0.0052799133918,0.00017056867797,0.0012833200909047222,0.01414240150936396,0.005067556731851875,0.00010084180906400674,0.0009636407156996424,0.009341800357820071,0.0048551312142371475,8.484079180520294e-05,0.0012841821631242928,0.014253556435628785,0.005254609884768312,0.0001022851689501026,0.23870614997478617,2.4712883306963924,1.0830417032772375,0.019345686058741027,0.5393565085122035,5.986493702964094,2.1337802870446936,0.0423557857799051,0.0005192408011439108,0.005381560887411345,0.002217122034506609,4.006844043891168e-05,0.03458772932014099,0.11166284223910175,0.07154135471167092,0.009605480197652401,1.4311609105082012e-06,0.00015546607491511238,2.6195617422462534e-05,8.512876327394578e-09,1093
0.001304935446073794,0.009284587896856647,0.0008477659507525091,0.00034214514750502645,0.00120320054945,0.00732852862979995,0.00070011978622995,0.00033056329270495,0.25178575555257,1.4946850554566626,0.13448119842166045,0.06975868847476009,0.00025387778694710314,0.004188300003091927,0.0004375174265195798,2.2669082634932926e-05,0.0021344660245999,0.020456359551,0.0022403323913,0.00041076913646,0.0013040527008343077,0.009233188433169821,0.0008473115207692746,0.0003420863730508588,0.0010915351539932696,0.004719868362116209,0.0002727807938761197,0.0003206188003790133,0.0013220970155089944,0.009284587896856647,0.0008631888077363461,0.00034259785623360587,0.25178575555257,1.4946850554566626,0.13448119842166045,0.06975868847476009,0.5480728873509935,3.899526916679792,0.3560616993160537,0.14370096195211118,0.0005222292489537239,0.003171133803065141,0.00030395177091480465,0.00014353809103634396,0.03468718134059695,0.0856068166619203,0.02645977666793631,0.018181399631712544,1.4476915626517957e-06,5.3707377924759744e-05,4.901677288290975e-07,1.092720906649721e-07,1093
0.0010220470372492184,0.016338978078547617,0.005147600257464979,0.00017249478636705465,0.0008447896317749499,0.014266010384000001,0.0051632028033,0.000158830166475,0.18153878821572833,3.052191812371263,1.075964772234084,0.033425825979550315,0.0003471650314203076,0.004082635463793878,0.00034163843869982203,3.3571351267221345e-05,0.0020252503302,0.027832539544,0.0060830617866,0.00027368917711,0.0010214651279517022,0.016198915493062207,0.0051343390393577435,0.00017247934888975103,0.0007224926790666942,0.013016444145750055,0.004665960573909423,0.0001435135218118466,0.001035878930582389,0.016591465603776206,0.00536786459102857,0.00017657573265182557,0.18153878821572833,3.052191812371263,1.075964772234084,0.033425825979550315,0.4292597556446716,6.862370792989994,2.161992108135292,0.072447810274163,0.00036673259130454204,0.006151871852095576,0.0022365814800802877,6.897358746162228e-05,0.02906526503097645,0.11944040505935348,0.0718554293169121,0.012602784063805293,7.136695234887542e-07,0.00020351905360356667,2.6658664860516056e-05,2.522702198329813e-08,1093
0.0020048670924564197,0.015983452442923794,0.007057400097602123,0.0003085132500470024,0.00205840828275,0.0161712950545,0.00684996796715,0.00031339765573989997,0.4107603857152171,3.295207846273573,1.3830179688079067,0.06279023856021414,0.00010539417544632319,0.0005961231456676752,0.0008876285318063088,1.820736327944502e-05,0.0021439139573,0.0170919076239999,0.0093696368013,0.00033797584706,0.0020028545097975003,0.01585689031833079,0.00703222586388654,0.00030846550436224463,0.0018426050110392827,0.015020500911361947,0.006080402695876427,0.00028232240855797564,0.002022496876452379,0.016024867017516646,0.007085644219118795,0.00030860377850969905,0.4107603857152171,3.295207846273573,1.3830179688079067,0.06279023856021414,0.842044178831696,6.713050026027997,2.964108040992892,0.1295755650197411,0.0008930365567687095,0.0069669227367312354,0.0029647605836822946,0.00013608554919559187,0.04536968458233343,0.1271664066559103,0.08276453189350515,0.017703040728859764,4.237044688543072e-06,0.00026151078844383855,4.69220673871635e-05,9.821809650540324e-08,660
0.0029982695502523593,0.012553068391242612,0.005972172700997126,0.00021049944285802847,0.0030264207472,0.0107255349215,0.0056019039751,0.000188064185835,0.6226408117092352,2.04370201596653,1.1588038250965214,0.03724358575536042,8.725937770516802e-05,0.00520401719486723,0.000879414193580755,6.1587097472186e-05,0.00316030155,0.0252544640829999,0.008284965342,0.00035952568055,0.002993779928892773,0.012461793665346024,0.005954028998301711,0.00021047539985074803,0.0028471434682979697,0.007136544198737583,0.005135538559632088,0.0001478174743687131,0.003013077545652114,0.01255306862530047,0.005980470533730702,0.00021049944285802847,0.6226408117092352,2.04370201596653,1.1588038250965214,0.03724358575536042,1.2592732111059908,5.272288724321891,2.508312534418793,0.0884097660003719,0.0013123729342613617,0.004633237763998065,0.0024260869565995713,8.166755900998047e-05,0.05501291434299372,0.1035641212229308,0.07484586586176073,0.013713647162769736,9.15922257165217e-06,0.00011503743042025735,3.1381335731293125e-05,3.536818864325312e-08,705
0.002268456615503314,0.032784335671464236,0.005452365152689508,0.00019362635697028836,0.0021901047893500003,0.031798792079499996,0.0052268504008,0.00016179361098,0.4398460671005306,6.463708418875796,1.0109987724959557,0.031154484218323102,0.000319371120299317,0.003784114949609852,0.001159019502051627,8.355705821055717e-05,0.0029514190405,0.042681285816,0.0081197440305,0.0003841698631,0.0022658369106419384,0.03225171081448998,0.005436892291400564,0.00019360413272539532,0.0019113157111565115,0.02827322777284063,0.004131955839792465,0.00011107763452116905,0.002268459384854029,0.03279879127083092,0.005457745545514273,0.00019362656103107432,0.4398460671005306,6.463708418875796,1.0109987724959557,0.031154484218323102,0.9527517785113921,13.769420982014996,2.2899933641295935,0.08132306992752111,0.0009501103831084841,0.013595015087254277,0.0022640804186758678,7.026038874451951e-05,0.046798553152625925,0.1783221554853199,0.07229695303469914,0.01271980516095909,4.796560847039171e-06,0.0010111632976055412,2.731998565801157e-05,2.61772810508435e-08,508
0.001706537114237125,0.0033244266684033155,0.0022669227140361746,0.00012386718032034213,0.0016983374550500001,0.00339823723175,0.0021968120534,0.000123098798855,0.33263744420337116,0.6126243501166873,0.41547553248629776,0.02626790572213578,0.00022875278239106327,0.0010199394501739876,0.0005588132259280169,5.647348763051605e-06,0.0023004694674,0.0066068749829999,0.0038994523373,0.00013178745768,0.0017050566239637124,0.0033183977627278425,0.0022642021119200816,0.0001238594935102443,0.0013589219887256117,0.0016321725317362263,0.0014113110007562472,0.00011593060628763225,0.001706537114237125,0.003536583563480713,0.002271581757903321,0.00012934522511797242,0.33263744420337116,0.6126243501166873,0.41547553248629776,0.02626790572213578,0.7167455879795923,1.396259200729392,0.9521075398951938,0.0520242157345437,0.0007369529646466329,0.001473333724622636,0.000953016935800261,5.34578388411534e-05,0.04121088946494581,0.05829440137005188,0.046870161238084004,0.011094989764716527,2.8843504139239083e-06,1.1548016292186454e-05,4.825983539928131e-06,1.515331476004045e-08,1093
0.0009478441238904823,0.007050769489298788,0.0077531863134940255,0.00027943657533805724,0.0006907671739,0.0058458018957,0.00737281041749995,0.00025821619068,0.1429344146968803,1.2464617556875643,1.5673263029989497,0.055118712784720233,0.0005085801557632007,0.002318327834094918,0.000634449161979776,3.6995450876919216e-05,0.0021953984069,0.013781497224,0.0094897873952,0.00038631076364,0.0009472664730229442,0.007023391327319477,0.007723087225383892,0.0002793968579134871,0.0003933675707913812,0.004647795713324157,0.007162070105881329,0.00024769836304741394,0.0009478441238904823,0.0070790951150304544,0.007761520548848545,0.0002799910395719661,0.1429344146968803,1.2464617556875643,1.5673263029989497,0.055118712784720233,0.3980945320340027,2.961323185505493,3.2563382516674917,0.117363361641984,0.00029989280548857727,0.0025314076395399634,0.003190224817304915,0.00011212739081947133,0.026282440912276044,0.07645784367785044,0.0858650709979216,0.016069106716701274,4.771605971061107e-07,3.4173400641669207e-05,5.4358333453039686e-05,6.667560113679482e-08,747
0.0013337974961099791,0.02601419617334045,0.0013936540645666491,1.3327895110477585e-05,0.0013341672776499502,0.025760441948,0.00129654056834995,1.14557213195e-05,0.26223081077368326,5.4473985610334275,0.25492244649679807,0.0021247329552693097,0.00015540907452483483,0.0008438621343876147,0.0003409191629050636,7.1179042872395215e-06,0.001616306077,0.027207889128,0.002355897079,3.7468959047e-05,0.0013328967633653745,0.025681245706894545,0.0013926260301576597,1.3327781023704269e-05,0.0011420706885282726,0.024702701898498516,0.0010452765689521084,2.0498408316044894e-08,0.0013365832812685277,0.0265358660874096,0.0014067836059614152,1.4753529825968322e-05,0.26223081077368326,5.4473985610334275,0.25492244649679807,0.0021247329552693097,0.5601949483661914,10.925962392802994,0.5853347071179928,0.005597715946400589,0.0005790353073593533,0.011045946645416842,0.0005627157012471897,4.9751280584523486e-06,0.03652625329568564,0.16050059654933896,0.03600750636746605,0.003384629908286126,1.780002846834789e-06,0.0006636004162718461,1.6810177230798092e-06,1.3123362900634413e-10,1093
0.001963799912058312,0.011987796062996658,0.009218865314755688,0.00016654716404145866,0.0017296739992,0.00905841272365,0.0086520901997,0.0001672638776,0.3634827875595,1.8716285982378562,1.802846116766117,0.03522045656928392,0.000458201639102541,0.0059833073026561365,0.0012628517297764005,6.936431927150766e-06,0.0031750871679,0.027992354639,0.012704782967,0.00018430756265,0.001961769900424941,0.011899154946823995,0.009175850701425285,0.00016653327261046552,0.0015035709168091092,0.005540087880716016,0.007726718291231017,0.0001555307570546333,0.001963799912058312,0.011987796062996658,0.009218865314755688,0.00017316756235970988,0.3634827875595,1.8716285982378562,1.802846116766117,0.03522045656928392,0.8247959630644917,5.034874346458595,3.871923432197394,0.0699498088974126,0.0007505389662711063,0.0039163075409973346,0.0037413928355112098,7.263570456750381e-05,0.04158934827452675,0.095175684911952,0.09301661232942214,0.012933053562240851,2.991772899722769e-06,8.205490358193471e-05,7.485866587784597e-05,2.797720686146691e-08,516
0.0005086678811612212,0.03441900105745951,0.005199648118541647,0.00039644077941297927,0.00046458791052000003,0.032113458814000004,0.0050676890742000005,0.0003742965053349,0.09319778634773837,6.821531435495268,1.0451786778166254,0.07801936563168654,0.0001305366807475184,0.004019450882287272,0.0005773208152309042,4.860526098973965e-05,0.00088991629669,0.045537743981,0.0071491883496,0.00051893883023,0.0005085300634242966,0.03383241136895748,0.005186012196167333,0.0003963610400794403,0.00030812490870422044,0.030165966903071585,0.0044532785128022,0.0003451692603562941,0.0005110871941742953,0.03441926848240473,0.005278635888859534,0.00039644077941297927,0.09319778634773837,6.821531435495268,1.0451786778166254,0.07801936563168654,0.2136405100877128,14.455980444132994,2.1838522097874926,0.1665051273534513,0.0002017211109261795,0.013727441306383262,0.002195311509191551,0.00016252449258171271,0.021554301185242472,0.17920228413470612,0.07118770306328717,0.019346743794754828,2.1584194692400315e-07,0.0010312742594655719,2.5681472690065055e-05,1.4009788869065368e-07,516
0.0031402896929304527,0.00989413305602451,0.005920608982560463,1.823914509124557e-05,0.00309690494239995,0.00990829545385,0.00551464209554995,1.9680844652500003e-05,0.6360799371417206,1.9677017699426642,1.0886471755092804,0.003291847005123686,0.00021499440610448943,0.0010551147098496166,0.0013629042192197325,9.005107423109898e-06,0.0036910697149999,0.012996055981,0.0092355088513,2.8681314775e-05,0.003135346372057181,0.009844962402158755,0.005902236054647975,1.8238938311928292e-05,0.0028736229435228078,0.00829219527755953,0.004443981854027559,7.508352257832276e-08,0.0031403799145168754,0.009914349552403333,0.005920744308652129,2.2137774943786196e-05,0.6360799371417206,1.9677017699426642,1.0886471755092804,0.003291847005123686,1.3189216710307918,4.155535883530295,2.4866557726753937,0.007660440938323139,0.0013428903970139146,0.004281939538388325,0.0023883990789719456,8.547198123241e-06,0.05564984184062841,0.09954042111081396,0.0742606277841992,0.004436304927763369,9.590820786058885e-06,9.81743195511129e-05,3.0411305161829556e-05,3.873390502589324e-10,808
0.0005882415038501519,0.00883659573954831,0.009539832280578316,0.00034662342073424156,0.00059384104130495,0.0071187696074500005,0.009038432739249948,0.000344795748185,0.11770443089652335,1.4016740527798721,1.8919356172272022,0.0719095143859041,8.923777287379563e-05,0.004099675149423963,0.0011329932280195413,1.0407936866042788e-05,0.00084404097398,0.019530179355,0.012988753448,0.00037882626605,0.0005880645901113785,0.008789567514633948,0.00949398785591567,0.000346563306718962,0.00037262617897126254,0.004194318726644507,0.00821793096753138,0.0003276380095950345,0.0006231851971567089,0.00883659573954831,0.009551416313195466,0.000347409988291123,0.11770443089652335,1.4016740527798721,1.8919356172272022,0.0719095143859041,0.247061431617064,3.711370210610291,4.006729557842892,0.1455818367083813,0.0002578253412282071,0.003080689946232884,0.003907708168232586,0.00014971708139690222,0.02436885080652046,0.08437278669930526,0.0950706723384547,0.0185686765328526,3.526475426202206e-07,5.067695111556302e-05,8.169326639511013e-05,1.1888410797099012e-07,481
0.0015293294137647415,0.01887562007827856,0.007625229602988084,0.0002458607245100313,0.0014933574866998998,0.016895140519999997,0.0070261337889499995,0.00024543020494,0.302557914220386,3.458546148917857,1.4691773524890837,0.049952466723559893,0.00016938786727322292,0.004718036718506357,0.0012429792579591844,1.6853434656662746e-05,0.0019806477700999,0.032050136239,0.010874449524,0.00029251308292,0.00152814691356271,0.01868903018224119,0.007595546153294297,0.0002458303641042308,0.001279990595408296,0.013544976958595745,0.006458315645642583,0.00021167889025286242,0.0015293294137647415,0.01887562007827856,0.007625577912876422,0.00024692327076967916,0.302557914220386,3.458546148917857,1.4691773524890837,0.049952466723559893,0.6423183537811915,7.927760432876996,3.2025964332549943,0.1032615042942132,0.0006480731338876658,0.007276171947817405,0.0030407412694604128,0.0001065759057595376,0.038643983717501856,0.12998130566538907,0.08382203424449461,0.015666212203835395,2.230116637687863e-06,0.0002854458203293847,4.9366566252095616e-05,6.023598561901543e-08,795
